,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8
0,-12.36051498965422,4.2425518307645955,-4.486260679614398,-2.067913459943829,-0.05540743120694726,1.4551107820411058,1.6051253867588204,1.8830953062282556
1,-11.33323184584343,5.033868480060616,-4.914543705532108,-0.6309137620614261,-0.6555529926964602,0.23295071997129588,0.5021738640853568,0.2005445453592811
2,-10.850738225886888,3.7969748724727848,-4.740374349925035,2.04460773166012,1.4623602174540467,-0.5934207611750183,-0.7868618455456782,-1.0591357992093753
3,-9.799255659021842,2.5947327529220963,-3.653367999174952,1.370378398805201,3.209725347261081,1.4023622200930728,-1.1405809709703383,-2.8963890431797936
4,-10.41661455200973,4.047151794575944,-0.41317202067404707,2.759091637263898,-2.1154113909303507,0.2005583664430148,-1.2184047980819557,0.18580357264191127
5,-9.758063158027337,3.162475914512014,-2.641260922385004,3.030726457911158,0.6041160027703263,-0.15980927284196483,0.5524862547191726,-2.1506298850670493
6,-10.221927384039061,3.8668129567919167,-3.7391565281160166,2.0748207494218076,-0.44027858234123046,-0.4722791633259615,-0.4247945212769116,-1.6974728547335882
7,-9.776688742174478,3.54402192952024,-2.4989314092593813,1.8975203252805062,0.8455877970251621,1.0444958361017531,0.2809275885882128,-3.2881402040805834
8,-11.450294129522742,4.594063174330619,-1.3950491881829838,-1.380848304682019,-3.979632525424442,2.6688318015478587,-0.6607798588529664,-0.4566293846180641
9,-12.209763374237124,6.464374368302673,-4.094724056518534,-3.533051879786367,-3.8644976518962264,1.6887609751790744,-0.9420314603163233,1.1114120419003997
10,-11.93351419677594,7.957093470816969,-4.463502499681953,-0.0911855736593214,-3.8465573353713722,-0.4906335953455691,-1.5887110298638119,1.4216447818262077
11,-11.836132794012766,6.579723683440825,-2.6764647828801813,1.5711058629441275,-1.099489558864486,-1.5128570149375302,-1.7000152088053564,1.179515267800755
12,-12.281572944027408,4.423833410923442,0.2216730509841974,3.0593902232313046,0.43295144628122634,2.8422357176696718,0.4844098772107185,-1.8097752500914366
13,-11.906667584181998,4.274291222108519,0.5685338610533885,1.1413114300518894,0.4441275611182269,5.575212145071529,1.9972779667773293,-1.825025130889363
14,-12.508922946062018,6.296305951024989,-1.239514946767573,-1.3836135268396768,-0.9639246655550228,3.7297250176066794,-0.30872761138411214,-1.4376133438319925
15,-12.532797022287026,6.178362567579679,-3.100730713365389,-1.9692589009697938,0.02590317056541349,2.698126763708763,0.9451811587018891,-0.48111998363765823
16,-10.565921082532766,3.3774745099040073,-2.606627991859098,-4.909075793125713,0.7276681520579233,0.8534746816386254,-1.9869406438465074,-2.1270398603889205
17,-10.480448610456365,0.7699843219614949,-0.8096987752933169,-5.472045693471809,1.0487070168107784,-1.3188368860740356,-2.824296248602444,-3.451750703323595
18,-10.0522646433823,5.893145156058612,-0.6904478407714107,-3.925122333020374,1.6507729455706954,1.0331833142350735,0.7199766235973291,0.7020678219246193
19,-10.909953632740297,6.13894432693264,-2.9802154756504575,-2.9922531441653075,1.7355621763903035,0.7542884142552403,0.7253213322322699,0.19504590690450294
20,-10.961159720802314,3.2291950645917975,-0.5509003067283402,-5.318728556163419,1.3581417700689344,-0.35173822183232456,-1.4228321080422142,-0.24164376171988522
21,-13.159125503327708,1.7337802375635134,0.13189275025478878,-3.496033370276692,1.9813907881299793,0.584999392729629,-0.34373960453891916,2.080048666651102
22,-14.673255438634468,2.9673147976773175,3.4901845616497833,-6.258615397545679,0.10598780949756166,1.2906217247371214,1.2920428163745712,0.8807192495407848
23,-14.713720445204016,10.158739125867054,7.041351071637921,-3.5158313551982165,0.9947118004682076,-1.065210564935396,6.991180947722231,10.44912430618482
24,-14.01322733765485,12.129639644293496,4.2014090527189305,0.09149389159398005,2.612477831787991,1.0984716521741444,6.458611147173406,5.4255268139411
25,-14.070858172722668,10.83223952094679,1.5656275318001232,1.0014047285667247,2.4996540771364963,1.6924580129644307,4.866576542970577,3.184437628452425
26,-11.249621497590843,9.66284905243568,0.8679348540070737,2.1903174927327775,1.4827759336567905,-1.264319940337255,4.39205381713312,3.332907319007912
27,-11.75593975966025,5.69975220162513,0.0715568469850959,1.8264323220551602,4.63777097002334,-1.4857221895251866,0.9593466392356146,2.994211718082737
28,-10.0681047870035,-3.8292980807868977,-1.6944654008373565,0.07234401559905447,7.517004252403104,-5.479911371716742,-1.2889717059451806,-0.05052102641175918
29,-6.590416991059846,-1.6568307962648736,-2.346071617168329,-3.3374244801127566,2.946563697161156,-3.212090380156917,-3.884924777786393,-2.199207327606698
30,-7.136774237205881,1.746688990598348,-3.969740522514746,0.7009968114599946,3.1089535710941556,-1.3229302607434337,-2.802135415868831,-1.8282547211287368
31,-6.979346060051816,2.5973524811227175,-2.321278306746407,4.51692489194343,3.046454804218502,1.011979303211452,-2.057632458127432,-0.7794161165688519
32,-7.152111304362005,0.872325418179081,-1.0992924388727139,-0.662672207466938,1.0207998981704445,-1.1740758389214354,-1.6619848646481743,1.7243052418611866
33,-7.549972463966724,6.063391533664416,-2.624638103111426,-2.9338282668838156,0.054883214039802106,0.028131739740659505,-2.7648738113545575,0.6498482023841124
34,-7.282358012639864,7.371723485770591,-5.862103591212106,1.426911656635307,4.2019519980175914,-1.0226076633087424,0.630331504606748,0.8537200378341764
35,-4.982650569428367,6.499178029374401,-1.9040173526956634,1.4617806056041585,-1.2355224941391778,-3.810750808594077,-1.5117267412895155,0.561667028655941
36,-4.796968267389055,3.628342046163539,-3.0828899013185014,2.6314739993707588,2.8526985718562177,-0.20100913945707383,-1.2698195677212747,0.13136229994217238
37,-6.627849611856432,-0.2175932617707429,-2.14147019173077,1.9645603191292071,3.8609176085518317,-2.6982699418346616,-3.0759107694606582,-0.9058102637333907
38,-6.454232970882772,-3.023201661871785,-0.9241429329511297,0.2375587568466804,3.85049587696699,-2.320138400561324,-3.9187367249890164,-1.283861654460958
39,-7.7557261402020155,1.1342238353891343,0.2505244973787755,-2.4448463201677453,0.02070449848368047,-3.345360725948668,-2.0792099066435563,-2.115302056208711
40,-6.6056688714846645,3.2046820897487747,-0.07900983060721804,1.230392225739134,5.44530821483027,-1.4532972400109074,0.48838322888491786,0.7080160869924247
41,-6.903039488124605,6.534254056832739,0.6390252430870692,-0.9077723658734191,-3.336883099431573,-0.9610761998182277,-1.9653911052892654,1.5407889528178749
42,-9.00709893331706,2.8348869149073788,-0.6115366985145301,0.5612135331834015,-0.0642439599583714,-3.398745034611305,-1.4885158643560656,-0.7254735276976356
43,-7.539252841771009,3.062439650071564,-0.05992444596385295,-1.0533191674038627,-0.11739253701229754,-2.422600649751054,-1.2770548105575072,0.8003936572198002
44,-6.922766531066353,4.740626597562638,0.45648330583167546,-1.2260670514483485,0.28779039271639956,0.36788876320567054,-2.057724647058909,0.8192332941192958
45,-8.53109535105464,0.023165239206111903,-1.7200810007528322,-1.2876537394744993,1.6842263160443567,-0.6746064190485321,-0.5974691465367321,1.2665832028629485
46,-9.760165153165271,-2.7628237165538305,4.00518579447939,-3.220111970308959,1.2471511480108473,-3.411133374025111,-0.04727566593999107,-1.2408266634048
47,-9.52728979730896,0.47830435021581147,3.388419706442854,-4.0929262527911945,-0.015910422535461287,-1.2526055233528512,0.7382871768916957,-0.775822900618885
48,-9.958336991389121,-1.1544281260857223,0.3517062475115886,-2.8216942132433647,4.57921775908875,-0.2588888909613456,1.4839709268301706,0.6869619457682071
49,-9.12015013113764,-0.6695367510312148,1.4469804160484994,-4.169827568240385,1.041440433775693,0.343293599738911,-0.6176748242939263,-1.4729402216856773
50,-9.358840353690077,5.354900663108824,0.9325938617665562,-5.797147740438184,-3.414191118425442,-0.380855362760631,-1.2399211629480806,0.14925535009941532
51,-9.396792755364618,7.772138254199994,0.22302366290628145,-4.18007473333678,0.12477654783853309,1.2737966096210274,0.7816039088490199,-0.40813017075207597
52,-9.088047057243507,7.134670882121233,-0.32672111771725854,-0.5228076236103705,0.8129427026866195,0.8665706927675632,1.8726072408966181,0.33311487133666245
53,-8.648420655162898,5.946999668977104,-1.089271290691387,-0.8877159183748966,-0.41551445877185794,-0.9395962562604292,-0.45541105244814306,0.8348399464120161
54,-8.332232115511479,2.779949435938008,-4.469317451825892,-0.4338041585526159,5.176902173237447,-1.2848515536459455,-0.5771814103995453,0.8826615614389977
55,-6.463972534398034,4.859262404615675,-0.2798198871577843,-3.7280741209710033,0.8309649475589445,-2.19175932835896,-1.9448127820394432,1.4496303767961083
56,-6.496683117603924,8.207269013212771,0.04959531142077163,0.5623547456261404,-2.2995187538650623,-0.6255104104257865,-2.1016418834033965,3.691187861614682
57,-4.252812336323302,7.363230241787226,0.5959742853152418,4.196264611971268,2.2852950611714333,-2.762008695783916,-0.5826265821383593,0.16327800577185891
58,-3.4098430647915667,3.57839446823104,-0.5180909246938271,5.039844873786387,6.641651013226348,-1.1574960493877233,-0.9793107117430151,0.40368685384409364
59,-5.987085019828342,-1.2207384716186296,-0.9897697819858754,1.867536044992597,5.360337203588697,-2.646665073749605,-3.13090206654084,2.729745125188218
60,-7.290205184756162,-4.229494533690115,2.5320288074697648,-4.623450438157131,0.10436240527647153,-1.8615015348481667,-0.06927363048076868,-0.4925917325493113
61,-7.539201811141477,1.3651217378228049,1.3031116723192144,-2.7058252449846187,2.198593980744664,-3.3836635188415918,-1.8463792635148242,-2.060391454479966
62,-6.572970658933203,-0.454875327028301,0.037896436209640894,-0.6280429044750943,8.111974127383197,-3.51565067905911,-0.24625855421354703,0.5153221240760723
63,-7.571061936972012,3.2300933667169804,3.605613898839912,-5.49577094435452,0.730021221523278,-2.2440825577382486,-0.4317468164462316,-2.3434007408558686
64,-7.385572579461928,8.588912820987877,1.1400748392738271,-3.955410787314031,2.0767490460423668,-0.813254577539528,0.6283978445260866,-0.6178579625618261
65,-5.280338485622331,8.59277243373467,-0.7323983551027228,2.2544612322945268,4.523957365811498,-3.623345272704475,1.288093933798544,-0.8958224792103534
66,-2.5044255375431015,5.766273465324069,-2.717929899396172,0.9277310035475227,6.16434423829977,-0.2177950616915706,-0.1749576158784024,-1.4506443807410627
67,-4.010571459062446,0.7419592498618333,-5.591795090482097,-1.7219160179052442,4.732168022228516,-3.333431821599406,-1.0195483465639175,0.06568399741692958
68,-2.619856284053371,1.2121620448371129,-3.261358315697122,-4.131486803916735,4.570447810578141,-2.93501744298905,-3.0953495558038058,-2.6294578839363423
69,-3.941761895036558,3.201591053750794,-1.3924912009843917,-4.116789622057759,0.8534929408988127,0.6408906271045178,-2.7634660168454013,0.11389057296731657
70,-5.025908319762378,1.6534292220255729,-0.5207474430035006,-3.1602949136555805,1.4949945405917542,-1.0903457644746315,-1.7640188659910356,-3.5709651006782575
71,-3.304480063684762,5.900347104243366,0.4095757697586755,-2.613771246385731,1.0488652437056503,1.2520508982622813,0.9887819674721198,-1.1473264544738642
72,-3.72536321956286,5.745338431191058,-1.1625288665727491,1.2306823453547728,2.3992081358806665,1.1347664943499502,2.543381820469619,-0.7975512389942182
73,-3.6350180423037144,1.4862838611290394,-2.4512801353033336,-4.361315347762779,3.908982425235409,-1.6387825728673966,-1.5264069888225007,-0.027267598437574616
74,-5.043234908604709,5.117931049852071,1.7886072771345671,-5.241695108628631,0.24772785111165363,-2.972818524970153,-0.9248531793137789,-1.7279209747640227
75,-7.174923972091778,3.759224447641489,-2.71290359615539,-6.2566495533269615,0.6471284284102065,-0.6012137631823503,-1.6122856333880529,-0.23537147216173865
76,-7.051261181992319,2.3513133642146915,-3.5466764014718857,-5.820602692321145,1.0440726440932813,-1.3395156748860213,-1.7114831200657012,-0.254248984093134
77,-5.7197159160383215,3.7566160265508874,-2.4765394434751085,-5.549925877559948,1.0465444100048098,-1.1914306319301797,0.378175338242709,-0.9987595472327647
78,-6.734261343754386,5.379939589408986,-1.2702535226851093,-4.562519307800089,-1.7603791627888803,-0.8012428927345762,0.3199207327842355,0.00432464762126358
79,-4.178937573730182,7.471033248229054,2.9973934479027236,-0.7374909824101027,-0.10565699885519647,2.982116244649884,1.468970594761729,-3.418383768549624
80,-2.1583778911405225,7.509352274149208,3.2514879919758726,1.652141833845719,0.06857585445735434,1.861211331721003,2.7803852536818248,-0.6997542422255398
81,-0.3122117829183418,7.450480653282542,6.023435144727391,3.3410029520190827,0.218778817038805,1.5838669082408103,0.8391610781883881,-1.3432931030847641
82,-0.1548475817456445,4.112432280294495,4.328227864045018,1.1730575254377742,2.441872797109972,2.7390318285609943,-1.9268606058363844,0.402860575663687
83,-2.9986231127369107,-1.1018822177493064,0.7544807847491165,-2.1656910735653647,1.607854566399654,3.0812004116680822,-3.2954459342985283,-1.5948377211464642
84,-3.467762169411267,-0.10047262011800139,1.8978482087062885,-0.7935641621989534,1.1918078285003655,1.4342938434772132,-1.486686200966474,-1.9578093287247078
85,-4.856990133390649,-1.4421604033265907,1.778337812150719,-2.2210584221791234,-1.037699404236122,-0.24685466288845298,0.15893851644585127,0.3188902033048591
86,-5.263588578366584,-2.2977316815409825,3.765701230429472,-5.134709347085065,-1.4505342995649853,2.8015371137070035,-1.4448663514104922,-2.47715654497911
87,-6.1133132132136145,-0.774159561566957,2.0838436217134078,-5.170042380928456,1.5047990108692408,3.670402568143477,-0.9010449719390502,-0.4859092051744261
88,-6.887817435026986,-3.3652837959758988,1.6730367191916158,-5.2890570673756265,0.38963537446645885,2.92448237220474,-2.1498465796971047,-0.029719434042410137
89,-5.409973454496819,-1.69550102197988,2.009408845560091,-4.453364150774045,2.2461663473712505,4.834360955112029,-2.5782163690015483,-1.420701582102397
90,-3.5535619214812444,-1.185093432230602,1.6024468924694555,-1.7812768673891943,2.7638809985988257,2.790698933889743,2.365023666667404,1.3645614280421041
91,-5.407645688156567,-3.949469559311683,3.447763591694137,-3.1731244643784904,-0.6710766665184984,1.5402868296147185,1.7266579123866617,-2.2870847086600428
92,-3.1194942487627313,-2.1444899811357225,6.968566411470822,3.454799788713739,1.567162990504943,1.645774946099183,2.102482611768012,-1.9408871429998134
93,-2.7261869812779733,-6.37343608542197,8.64459924995916,2.214713097596827,1.130148067391888,1.2169190111032824,-0.8213991139892739,-1.2091083522773862
94,-2.1112253944685304,-6.2681815435875565,9.179576107033943,-1.401431946808486,1.966663556195974,-0.14816886128697698,0.7929367761455174,-4.116696179562618
95,-5.615140659886668,-2.83786883201163,6.243682416821592,-6.587289613098717,1.7134691852946655,-1.0142642865129055,-1.5418646996137884,-4.161118076532803
96,-2.655557069563104,6.517073196556242,6.98025631881541,-4.621840033494704,-1.924115977200854,-2.5495160914280346,-2.5748948618358667,1.8447282977915358
97,-0.0973798630070282,10.960119208024501,6.488704632761586,-1.635719645755023,-0.15456480499107145,0.14355758329839444,1.252845642219976,-0.6929665467043237
98,-1.3479583619869804,7.872184583122057,6.2840488383667195,0.016992423611648075,0.6869000631742815,1.7703579560944362,1.6756838317112452,-1.6774796462248758
99,-0.4943880381486523,3.784701450531379,7.665482528603102,0.565032021688718,1.4531968934947581,0.5932295960998906,-2.173002742907079,-0.6874710071856955
100,-1.1329875065429063,2.038639094548126,9.959469609759857,-0.6878829977376459,-2.640953221492263,-2.3028716655833255,-0.9476330243952301,-0.20286422852898614
101,-3.2977388496139617,-3.597140565245622,7.996475367052142,-0.4805000203981157,-1.3299603865309775,0.14809737646556348,-1.1144741358590802,1.2707498707184202
102,-3.378609207427592,-6.406262759687945,6.886901568318154,-0.4881689534513701,2.4982018528401913,-1.2001292969781139,-0.8248577883583886,-0.23780912142640215
103,-4.123407176830095,-6.685764129517373,4.629981303811617,-0.14880133497698583,3.2143003387276683,-1.1639365886059707,-0.834970410847726,0.9678840991374154
104,-1.1282325177329424,-4.235592689757395,6.52738153186101,0.5351612624004799,2.887093355557711,1.8368244326295413,1.3025732411624287,0.746291116593147
105,-2.6340643652900626,-5.704465155698629,4.702635221752845,1.4528666975975937,2.5329019119739904,1.278816832100689,-1.0229544152097496,-0.7312998296358191
106,0.38554617357762855,-2.532163265849912,8.041214036927007,1.5523471531509252,2.444159749944401,-1.196601372285251,-0.03736397822318194,2.030312243269898
107,0.16085724619252523,-4.445902140912098,4.707009394498808,0.18445283824225714,2.290243007332699,-0.8186637858776317,-1.3055715507568155,2.430961149699932
108,-0.6954008178095944,-4.1121782122754,4.669526921016094,-0.15614823085131102,0.20862230615240293,1.2650780401728157,-2.1847768787247306,1.5078250131768038
109,2.2907697682994717,-1.1346452490726966,4.241654909957514,-0.24618454580240437,-1.0234921214824322,0.52921270372064,-0.2702940725690781,1.5856778522366615
110,5.306859711410105,1.7518631027991862,4.623392455669976,2.782190864111134,1.1128396998078485,0.9885370200526717,0.2230877083206328,-0.9071146721796841
111,6.928102026104498,2.2425412641571216,3.558305330657908,2.792623025303968,2.42062355346515,1.0261464485763856,0.07499470361472016,0.6719564304706279
112,5.320147671528796,0.25779820702962347,2.2648886604870637,3.285661026970321,4.73637826195627,4.086924149735242,-0.8128445815517463,0.14296286845147216
113,3.925315288809204,-1.8133351890698857,-1.1490657628022394,0.6061796408886013,4.96725262519077,3.369859552654015,0.1962793083643712,2.8746484164878385
114,2.528938785918097,-2.0470250992001815,2.0080194759246184,-2.980348453987759,-1.5283830948076127,0.82923683923214,-1.1578336956278186,2.322155275840781
115,4.3177481805052915,1.8713562310122471,4.303954541860396,1.8430448395718964,-1.3406010058872755,-1.2625729062622282,-0.07315734337063827,-2.764844214811294
116,5.110094149034657,1.7613207145896037,4.247043046335814,3.9253634922576985,0.3192017098647915,0.2448593519426003,-0.05690032027842347,-2.2419845701331584
117,3.3052480546518814,-1.3925633614416313,1.9780968160024526,2.2646656765635282,0.48791161162801017,3.0436641426130056,-2.8650260072584013,1.1918353344689974
118,4.767263122626945,-2.280763547683476,2.5407063692819816,0.9572054755470389,-0.3215807550288281,2.7666390914762973,-3.4363005051481257,0.8306205745249551
119,3.6305750153788194,-2.1706744935702744,-0.757350534116624,-3.1717314571014383,0.1733904500926319,4.385732494995157,-2.4100146231911483,0.015781620848737507
120,3.9115183430230207,0.2157240203912319,-1.9500817669217048,-1.2042759766968527,-1.1020735541056519,4.044066073969123,-0.7120345905233004,-1.5002094668837604
121,3.569705545205313,-0.8962455286253777,-0.87460016554,-0.22422435476296054,-0.7374354110867916,2.0870115985020212,0.9494497773004721,-3.4129293254378275
